index,value,label,truth,doLabel,anomaly
1,713.0434783,713.0434783,713.0434783,FALSE,0
2,713.0434783,713.0434783,713.0434783,FALSE,0
3,704.3478261,704.3478261,704.3478261,FALSE,0
4,704.3478261,704.3478261,704.3478261,FALSE,0
5,704.3478261,704.3478261,704.3478261,FALSE,0
6,695.6521739,695.6521739,695.6521739,FALSE,0
7,695.6521739,695.6521739,695.6521739,FALSE,0
8,695.6521739,695.6521739,695.6521739,FALSE,0
9,695.6521739,695.6521739,695.6521739,FALSE,0
10,686.9565217,686.9565217,686.9565217,FALSE,0
11,686.9565217,686.9565217,686.9565217,FALSE,0
12,686.9565217,686.9565217,686.9565217,FALSE,0
13,686.9565217,686.9565217,686.9565217,FALSE,0
14,686.9565217,686.9565217,686.9565217,FALSE,0
15,678.2608696,678.2608696,678.2608696,FALSE,0
16,678.2608696,678.2608696,678.2608696,FALSE,0
17,678.2608696,678.2608696,678.2608696,FALSE,0
18,669.5652174,669.5652174,669.5652174,FALSE,0
19,669.5652174,669.5652174,669.5652174,FALSE,0
20,669.5652174,669.5652174,669.5652174,FALSE,0
21,678.2608696,678.2608696,678.2608696,FALSE,0
22,669.5652174,669.5652174,669.5652174,FALSE,0
23,678.2608696,678.2608696,678.2608696,FALSE,0
24,660.8695652,660.8695652,660.8695652,FALSE,0
25,660.8695652,660.8695652,660.8695652,FALSE,0
26,660.8695652,660.8695652,660.8695652,FALSE,0
27,660.8695652,660.8695652,660.8695652,FALSE,0
28,652.173913,652.173913,652.173913,FALSE,0
29,652.173913,652.173913,652.173913,FALSE,0
30,652.173913,652.173913,652.173913,FALSE,0
31,643.4782609,643.4782609,643.4782609,FALSE,0
32,643.4782609,643.4782609,643.4782609,FALSE,0
33,643.4782609,643.4782609,643.4782609,FALSE,0
34,643.4782609,643.4782609,643.4782609,FALSE,0
35,643.4782609,643.4782609,643.4782609,FALSE,0
36,652.173913,652.173913,652.173913,FALSE,0
37,643.4782609,643.4782609,643.4782609,FALSE,0
38,643.4782609,643.4782609,643.4782609,FALSE,0
39,643.4782609,643.4782609,643.4782609,FALSE,0
40,643.4782609,643.4782609,643.4782609,FALSE,0
41,643.4782609,643.4782609,643.4782609,FALSE,0
42,643.4782609,643.4782609,643.4782609,FALSE,0
43,634.7826087,634.7826087,634.7826087,FALSE,0
44,634.7826087,634.7826087,634.7826087,FALSE,0
45,634.7826087,634.7826087,634.7826087,FALSE,0
46,634.7826087,634.7826087,634.7826087,FALSE,0
47,634.7826087,634.7826087,634.7826087,FALSE,0
48,626.0869565,626.0869565,626.0869565,FALSE,0
49,626.0869565,626.0869565,626.0869565,FALSE,0
50,626.0869565,626.0869565,626.0869565,FALSE,0
51,617.3913043,617.3913043,617.3913043,FALSE,0
52,626.0869565,626.0869565,626.0869565,FALSE,0
53,617.3913043,617.3913043,617.3913043,FALSE,0
54,617.3913043,617.3913043,617.3913043,FALSE,0
55,617.3913043,617.3913043,617.3913043,FALSE,0
56,617.3913043,617.3913043,617.3913043,FALSE,0
57,617.3913043,617.3913043,617.3913043,FALSE,0
58,617.3913043,617.3913043,617.3913043,FALSE,0
59,617.3913043,617.3913043,617.3913043,FALSE,0
60,617.3913043,617.3913043,617.3913043,FALSE,0
61,617.3913043,617.3913043,617.3913043,FALSE,0
62,617.3913043,617.3913043,617.3913043,FALSE,0
63,617.3913043,617.3913043,617.3913043,FALSE,0
64,617.3913043,617.3913043,617.3913043,FALSE,0
65,608.6956522,608.6956522,608.6956522,FALSE,0
66,608.6956522,608.6956522,608.6956522,FALSE,0
67,608.6956522,608.6956522,608.6956522,FALSE,0
68,608.6956522,608.6956522,608.6956522,FALSE,0
69,608.6956522,608.6956522,608.6956522,FALSE,0
70,617.3913043,617.3913043,617.3913043,FALSE,0
71,600,600,600,FALSE,0
72,600,600,600,FALSE,0
73,608.6956522,608.6956522,608.6956522,FALSE,0
74,591.3043478,591.3043478,591.3043478,FALSE,0
75,591.3043478,591.3043478,591.3043478,FALSE,0
76,591.3043478,591.3043478,591.3043478,FALSE,0
77,591.3043478,591.3043478,591.3043478,FALSE,0
78,591.3043478,591.3043478,591.3043478,FALSE,0
79,591.3043478,591.3043478,591.3043478,FALSE,0
80,591.3043478,591.3043478,591.3043478,FALSE,0
81,591.3043478,591.3043478,591.3043478,FALSE,0
82,591.3043478,591.3043478,591.3043478,FALSE,0
83,600,600,600,FALSE,0
84,591.3043478,591.3043478,591.3043478,FALSE,0
85,591.3043478,591.3043478,591.3043478,FALSE,0
86,591.3043478,591.3043478,591.3043478,FALSE,0
87,582.6086957,582.6086957,582.6086957,FALSE,0
88,582.6086957,582.6086957,582.6086957,FALSE,0
89,582.6086957,582.6086957,582.6086957,FALSE,0
90,582.6086957,582.6086957,582.6086957,FALSE,0
91,573.9130435,573.9130435,573.9130435,FALSE,0
92,573.9130435,573.9130435,573.9130435,FALSE,0
93,573.9130435,573.9130435,573.9130435,FALSE,0
94,573.9130435,573.9130435,573.9130435,FALSE,0
95,565.2173913,565.2173913,565.2173913,FALSE,0
96,565.2173913,565.2173913,565.2173913,FALSE,0
97,565.2173913,565.2173913,565.2173913,FALSE,0
98,565.2173913,565.2173913,565.2173913,FALSE,0
99,565.2173913,565.2173913,565.2173913,FALSE,0
100,556.5217391,556.5217391,556.5217391,FALSE,0
101,556.5217391,556.5217391,556.5217391,FALSE,0
102,556.5217391,556.5217391,556.5217391,FALSE,0
103,556.5217391,556.5217391,556.5217391,FALSE,0
104,556.5217391,556.5217391,556.5217391,FALSE,0
105,556.5217391,556.5217391,556.5217391,FALSE,0
106,556.5217391,556.5217391,556.5217391,FALSE,0
107,556.5217391,556.5217391,556.5217391,FALSE,0
108,556.5217391,556.5217391,556.5217391,FALSE,0
109,547.826087,547.826087,547.826087,FALSE,0
110,547.826087,547.826087,547.826087,FALSE,0
111,547.826087,547.826087,547.826087,FALSE,0
112,547.826087,547.826087,547.826087,FALSE,0
113,565.2173913,565.2173913,565.2173913,FALSE,0
114,556.5217391,556.5217391,556.5217391,FALSE,0
115,556.5217391,556.5217391,556.5217391,FALSE,0
116,556.5217391,556.5217391,556.5217391,FALSE,0
117,547.826087,547.826087,547.826087,FALSE,0
118,547.826087,547.826087,547.826087,FALSE,0
119,556.5217391,556.5217391,556.5217391,FALSE,0
120,547.826087,547.826087,547.826087,FALSE,0
121,547.826087,547.826087,547.826087,FALSE,0
122,547.826087,547.826087,547.826087,FALSE,0
123,556.5217391,556.5217391,556.5217391,FALSE,0
124,547.826087,547.826087,547.826087,FALSE,0
125,547.826087,547.826087,547.826087,FALSE,0
126,547.826087,547.826087,547.826087,FALSE,0
127,547.826087,547.826087,547.826087,FALSE,0
128,547.826087,547.826087,547.826087,FALSE,0
129,547.826087,547.826087,547.826087,FALSE,0
130,547.826087,547.826087,547.826087,FALSE,0
131,547.826087,547.826087,547.826087,FALSE,0
132,547.826087,547.826087,547.826087,FALSE,0
133,556.5217391,556.5217391,556.5217391,FALSE,0
134,556.5217391,556.5217391,556.5217391,FALSE,0
135,556.5217391,556.5217391,556.5217391,FALSE,0
136,556.5217391,556.5217391,556.5217391,FALSE,0
137,556.5217391,556.5217391,556.5217391,FALSE,0
138,556.5217391,556.5217391,556.5217391,FALSE,0
139,556.5217391,556.5217391,556.5217391,FALSE,0
140,556.5217391,556.5217391,556.5217391,FALSE,0
141,547.826087,547.826087,547.826087,FALSE,0
142,556.5217391,556.5217391,556.5217391,FALSE,0
143,547.826087,547.826087,547.826087,FALSE,0
144,547.826087,547.826087,547.826087,FALSE,0
145,547.826087,547.826087,547.826087,FALSE,0
146,547.826087,547.826087,547.826087,FALSE,0
147,547.826087,547.826087,547.826087,FALSE,0
148,547.826087,547.826087,547.826087,FALSE,0
149,547.826087,547.826087,547.826087,FALSE,0
150,547.826087,547.826087,547.826087,FALSE,0
151,547.826087,547.826087,547.826087,FALSE,0
152,547.826087,547.826087,547.826087,FALSE,0
153,565.2173913,565.2173913,565.2173913,FALSE,0
154,556.5217391,556.5217391,556.5217391,FALSE,0
155,556.5217391,556.5217391,556.5217391,FALSE,0
156,556.5217391,556.5217391,556.5217391,FALSE,0
157,565.2173913,565.2173913,565.2173913,FALSE,0
158,556.5217391,556.5217391,556.5217391,FALSE,0
159,556.5217391,556.5217391,556.5217391,FALSE,0
160,556.5217391,556.5217391,556.5217391,FALSE,0
161,556.5217391,556.5217391,556.5217391,FALSE,0
162,556.5217391,556.5217391,556.5217391,FALSE,0
163,547.826087,547.826087,547.826087,FALSE,0
164,547.826087,547.826087,547.826087,FALSE,0
165,547.826087,547.826087,547.826087,FALSE,0
166,556.5217391,556.5217391,556.5217391,FALSE,0
167,556.5217391,556.5217391,556.5217391,FALSE,0
168,547.826087,547.826087,547.826087,FALSE,0
169,547.826087,547.826087,547.826087,FALSE,0
170,547.826087,547.826087,547.826087,FALSE,0
171,547.826087,547.826087,547.826087,FALSE,0
172,547.826087,547.826087,547.826087,FALSE,0
173,547.826087,547.826087,547.826087,FALSE,0
174,547.826087,547.826087,547.826087,FALSE,0
175,547.826087,547.826087,547.826087,FALSE,0
176,547.826087,547.826087,547.826087,FALSE,0
177,547.826087,547.826087,547.826087,FALSE,0
178,547.826087,547.826087,547.826087,FALSE,0
179,539.1304348,539.1304348,539.1304348,FALSE,0
180,539.1304348,539.1304348,539.1304348,FALSE,0
181,539.1304348,539.1304348,539.1304348,FALSE,0
182,539.1304348,539.1304348,539.1304348,FALSE,0
183,530.4347826,530.4347826,530.4347826,FALSE,0
184,530.4347826,530.4347826,530.4347826,FALSE,0
185,530.4347826,530.4347826,530.4347826,FALSE,0
186,530.4347826,530.4347826,530.4347826,FALSE,0
187,530.4347826,530.4347826,530.4347826,FALSE,0
188,539.1304348,539.1304348,539.1304348,FALSE,0
189,530.4347826,530.4347826,530.4347826,FALSE,0
190,530.4347826,530.4347826,530.4347826,FALSE,0
191,530.4347826,530.4347826,530.4347826,FALSE,0
192,530.4347826,530.4347826,530.4347826,FALSE,0
193,530.4347826,530.4347826,530.4347826,FALSE,0
194,530.4347826,530.4347826,530.4347826,FALSE,0
195,521.7391304,521.7391304,521.7391304,FALSE,0
196,521.7391304,521.7391304,521.7391304,FALSE,0
197,521.7391304,521.7391304,521.7391304,FALSE,0
198,530.4347826,530.4347826,530.4347826,FALSE,0
199,521.7391304,521.7391304,521.7391304,FALSE,0
200,521.7391304,521.7391304,521.7391304,FALSE,0
201,521.7391304,521.7391304,521.7391304,FALSE,0
202,513.0434783,513.0434783,513.0434783,FALSE,0
203,513.0434783,513.0434783,513.0434783,FALSE,0
204,513.0434783,513.0434783,513.0434783,FALSE,0
205,513.0434783,513.0434783,513.0434783,FALSE,0
206,504.3478261,504.3478261,504.3478261,FALSE,0
207,504.3478261,504.3478261,504.3478261,FALSE,0
208,504.3478261,504.3478261,504.3478261,FALSE,0
209,504.3478261,504.3478261,504.3478261,FALSE,0
210,504.3478261,504.3478261,504.3478261,FALSE,0
211,504.3478261,504.3478261,504.3478261,FALSE,0
212,513.0434783,513.0434783,513.0434783,FALSE,0
213,495.6521739,495.6521739,495.6521739,FALSE,0
214,495.6521739,495.6521739,495.6521739,FALSE,0
215,495.6521739,495.6521739,495.6521739,FALSE,0
216,495.6521739,495.6521739,495.6521739,FALSE,0
217,495.6521739,495.6521739,495.6521739,FALSE,0
218,495.6521739,495.6521739,495.6521739,FALSE,0
219,495.6521739,495.6521739,495.6521739,FALSE,0
220,495.6521739,495.6521739,495.6521739,FALSE,0
221,504.3478261,504.3478261,504.3478261,FALSE,0
222,495.6521739,495.6521739,495.6521739,FALSE,0
223,495.6521739,495.6521739,495.6521739,FALSE,0
224,495.6521739,495.6521739,495.6521739,FALSE,0
225,486.9565217,486.9565217,486.9565217,FALSE,0
226,486.9565217,486.9565217,486.9565217,FALSE,0
227,486.9565217,486.9565217,486.9565217,FALSE,0
228,486.9565217,486.9565217,486.9565217,FALSE,0
229,478.2608696,478.2608696,478.2608696,FALSE,0
230,478.2608696,478.2608696,478.2608696,FALSE,0
231,478.2608696,478.2608696,478.2608696,FALSE,0
232,486.9565217,486.9565217,486.9565217,FALSE,0
233,478.2608696,478.2608696,478.2608696,FALSE,0
234,478.2608696,478.2608696,478.2608696,FALSE,0
235,478.2608696,478.2608696,478.2608696,FALSE,0
236,469.5652174,469.5652174,469.5652174,FALSE,0
237,469.5652174,469.5652174,469.5652174,FALSE,0
238,469.5652174,469.5652174,469.5652174,FALSE,0
239,469.5652174,469.5652174,469.5652174,FALSE,0
240,469.5652174,469.5652174,469.5652174,FALSE,0
241,469.5652174,469.5652174,469.5652174,FALSE,0
242,469.5652174,469.5652174,469.5652174,FALSE,0
243,469.5652174,469.5652174,469.5652174,FALSE,0
244,478.2608696,478.2608696,478.2608696,FALSE,0
245,460.8695652,460.8695652,460.8695652,FALSE,0
246,460.8695652,460.8695652,460.8695652,FALSE,0
247,460.8695652,460.8695652,460.8695652,FALSE,0
248,460.8695652,460.8695652,460.8695652,FALSE,0
249,452.173913,452.173913,452.173913,FALSE,0
250,452.173913,452.173913,452.173913,FALSE,0
251,452.173913,452.173913,452.173913,FALSE,0
252,443.4782609,443.4782609,443.4782609,FALSE,0
253,434.7826087,434.7826087,434.7826087,FALSE,0
254,434.7826087,434.7826087,434.7826087,FALSE,0
255,434.7826087,434.7826087,434.7826087,FALSE,0
256,434.7826087,434.7826087,434.7826087,FALSE,0
257,434.7826087,434.7826087,434.7826087,FALSE,0
258,434.7826087,434.7826087,434.7826087,FALSE,0
259,434.7826087,434.7826087,434.7826087,FALSE,0
260,426.0869565,426.0869565,426.0869565,FALSE,0
261,426.0869565,426.0869565,426.0869565,FALSE,0
262,426.0869565,426.0869565,426.0869565,FALSE,0
263,426.0869565,426.0869565,426.0869565,FALSE,0
264,426.0869565,426.0869565,426.0869565,FALSE,0
265,426.0869565,426.0869565,426.0869565,FALSE,0
266,434.7826087,434.7826087,434.7826087,FALSE,0
267,434.7826087,434.7826087,434.7826087,FALSE,0
268,426.0869565,426.0869565,426.0869565,FALSE,0
269,417.3913043,417.3913043,417.3913043,FALSE,0
270,417.3913043,417.3913043,417.3913043,FALSE,0
271,417.3913043,417.3913043,417.3913043,FALSE,0
272,408.6956522,408.6956522,408.6956522,FALSE,0
273,408.6956522,408.6956522,408.6956522,FALSE,0
274,408.6956522,408.6956522,408.6956522,FALSE,0
275,400,400,400,FALSE,0
276,400,400,400,FALSE,0
277,400,400,400,FALSE,0
278,400,400,400,FALSE,0
279,400,400,400,FALSE,0
280,400,400,400,FALSE,0
281,400,400,400,FALSE,0
282,400,400,400,FALSE,0
283,400,400,400,FALSE,0
284,400,400,400,FALSE,0
285,400,400,400,FALSE,0
286,400,400,400,FALSE,0
287,400,400,400,FALSE,0
288,400,400,400,FALSE,0
289,391.3043478,391.3043478,391.3043478,FALSE,0
290,391.3043478,391.3043478,391.3043478,FALSE,0
291,391.3043478,391.3043478,391.3043478,FALSE,0
292,391.3043478,391.3043478,391.3043478,FALSE,0
293,382.6086957,382.6086957,382.6086957,FALSE,0
294,382.6086957,382.6086957,382.6086957,FALSE,0
295,391.3043478,391.3043478,391.3043478,FALSE,0
296,373.9130435,373.9130435,373.9130435,FALSE,0
297,373.9130435,373.9130435,373.9130435,FALSE,0
298,373.9130435,373.9130435,373.9130435,FALSE,0
299,373.9130435,373.9130435,373.9130435,FALSE,0
300,373.9130435,373.9130435,373.9130435,FALSE,0
301,373.9130435,373.9130435,373.9130435,FALSE,0
302,382.6086957,382.6086957,382.6086957,FALSE,0
303,373.9130435,373.9130435,373.9130435,FALSE,0
304,382.6086957,382.6086957,382.6086957,FALSE,0
305,373.9130435,373.9130435,373.9130435,FALSE,0
306,373.9130435,373.9130435,373.9130435,FALSE,0
307,373.9130435,373.9130435,373.9130435,FALSE,0
308,382.6086957,382.6086957,382.6086957,FALSE,0
309,373.9130435,373.9130435,373.9130435,FALSE,0
310,365.2173913,365.2173913,365.2173913,FALSE,0
311,365.2173913,365.2173913,365.2173913,FALSE,0
312,365.2173913,365.2173913,365.2173913,FALSE,0
313,365.2173913,365.2173913,365.2173913,FALSE,0
314,356.5217391,356.5217391,356.5217391,FALSE,0
315,356.5217391,356.5217391,356.5217391,FALSE,0
316,365.2173913,365.2173913,365.2173913,FALSE,0
317,347.826087,347.826087,347.826087,FALSE,0
318,347.826087,347.826087,347.826087,FALSE,0
319,347.826087,347.826087,347.826087,FALSE,0
320,347.826087,347.826087,347.826087,FALSE,0
321,347.826087,347.826087,347.826087,FALSE,0
322,339.1304348,339.1304348,339.1304348,FALSE,0
323,339.1304348,339.1304348,339.1304348,FALSE,0
324,347.826087,347.826087,347.826087,FALSE,0
325,339.1304348,339.1304348,339.1304348,FALSE,0
326,347.826087,347.826087,347.826087,FALSE,0
327,339.1304348,339.1304348,339.1304348,FALSE,0
328,339.1304348,339.1304348,339.1304348,FALSE,0
329,339.1304348,339.1304348,339.1304348,FALSE,0
330,339.1304348,339.1304348,339.1304348,FALSE,0
331,339.1304348,339.1304348,339.1304348,FALSE,0
332,330.4347826,330.4347826,330.4347826,FALSE,0
333,330.4347826,330.4347826,330.4347826,FALSE,0
334,330.4347826,330.4347826,330.4347826,FALSE,0
335,321.7391304,321.7391304,321.7391304,FALSE,0
336,321.7391304,321.7391304,321.7391304,FALSE,0
337,321.7391304,321.7391304,321.7391304,FALSE,0
338,313.0434783,313.0434783,313.0434783,FALSE,0
339,313.0434783,313.0434783,313.0434783,FALSE,0
340,313.0434783,313.0434783,313.0434783,FALSE,0
341,313.0434783,313.0434783,313.0434783,FALSE,0
342,313.0434783,313.0434783,313.0434783,FALSE,0
343,313.0434783,313.0434783,313.0434783,FALSE,0
344,313.0434783,313.0434783,313.0434783,FALSE,0
345,313.0434783,313.0434783,313.0434783,FALSE,0
346,313.0434783,313.0434783,313.0434783,FALSE,0
347,313.0434783,313.0434783,313.0434783,FALSE,0
348,321.7391304,321.7391304,321.7391304,FALSE,0
349,321.7391304,321.7391304,321.7391304,FALSE,0
350,313.0434783,313.0434783,313.0434783,FALSE,0
351,878.2608696,878.2608696,878.2608696,FALSE,0
352,860.8695652,860.8695652,860.8695652,FALSE,0
353,886.9565217,886.9565217,886.9565217,FALSE,0
354,886.9565217,886.9565217,886.9565217,FALSE,0
355,878.2608696,878.2608696,878.2608696,FALSE,0
356,895.6521739,895.6521739,895.6521739,FALSE,0
357,852.173913,852.173913,852.173913,FALSE,0
358,913.0434783,913.0434783,913.0434783,FALSE,0
359,869.5652174,869.5652174,869.5652174,FALSE,0
360,913.0434783,913.0434783,913.0434783,FALSE,0
361,913.0434783,913.0434783,913.0434783,FALSE,0
362,904.3478261,904.3478261,904.3478261,FALSE,0
363,843.4782609,843.4782609,843.4782609,FALSE,0
364,886.9565217,886.9565217,886.9565217,FALSE,0
365,904.3478261,904.3478261,904.3478261,FALSE,0
366,904.3478261,904.3478261,904.3478261,FALSE,0
367,904.3478261,904.3478261,904.3478261,FALSE,0
368,904.3478261,904.3478261,904.3478261,FALSE,0
369,904.3478261,904.3478261,904.3478261,FALSE,0
370,904.3478261,904.3478261,904.3478261,FALSE,0
371,904.3478261,904.3478261,904.3478261,FALSE,0
372,895.6521739,895.6521739,895.6521739,FALSE,0
373,904.3478261,904.3478261,904.3478261,FALSE,0
374,904.3478261,904.3478261,904.3478261,FALSE,0
375,904.3478261,904.3478261,904.3478261,FALSE,0
376,904.3478261,904.3478261,904.3478261,FALSE,0
377,904.3478261,904.3478261,904.3478261,FALSE,0
378,904.3478261,904.3478261,904.3478261,FALSE,0
379,904.3478261,904.3478261,904.3478261,FALSE,0
380,904.3478261,904.3478261,904.3478261,FALSE,0
381,904.3478261,904.3478261,904.3478261,FALSE,0
382,904.3478261,904.3478261,904.3478261,FALSE,0
383,904.3478261,904.3478261,904.3478261,FALSE,0
384,904.3478261,904.3478261,904.3478261,FALSE,0
385,895.6521739,895.6521739,895.6521739,FALSE,0
386,869.5652174,869.5652174,869.5652174,FALSE,0
387,869.5652174,869.5652174,869.5652174,FALSE,0
388,886.9565217,886.9565217,886.9565217,FALSE,0
389,904.3478261,904.3478261,904.3478261,FALSE,0
390,904.3478261,904.3478261,904.3478261,FALSE,0
